circuit_id,num_qubits,depth,depth_multiplier,entanglement,noise_type,error_rate,observable_name,x_noisy,x_ideal
5,4,2,1,linear,depolarizing,0.1,Z2Z3,-0.29015254,-0.893480198
5,4,2,1,linear,readout,0.001,Z0,0.002383128,0.002383128
5,4,2,1,linear,readout,0.001,Z1,0.006917895,0.006917895
5,4,2,1,linear,readout,0.001,Z2,-0.005684158,-0.005684158
5,4,2,1,linear,readout,0.001,Z3,0.004826725,0.004826725
5,4,2,1,linear,readout,0.001,Z0Z1,0.178970876,0.178970876
5,4,2,1,linear,readout,0.001,Z1Z2,-0.772150678,-0.772150678
5,4,2,1,linear,readout,0.001,Z2Z3,-0.893480198,-0.893480198
5,4,2,1,linear,readout,0.01,Z0,0.002383128,0.002383128
5,4,2,1,linear,readout,0.01,Z1,0.006917895,0.006917895
5,4,2,1,linear,readout,0.01,Z2,-0.005684158,-0.005684158
5,4,2,1,linear,readout,0.01,Z3,0.004826725,0.004826725
5,4,2,1,linear,readout,0.01,Z0Z1,0.178970876,0.178970876
5,4,2,1,linear,readout,0.01,Z1Z2,-0.772150678,-0.772150678
5,4,2,1,linear,readout,0.01,Z2Z3,-0.893480198,-0.893480198
5,4,2,1,linear,readout,0.1,Z0,0.002383128,0.002383128
5,4,2,1,linear,readout,0.1,Z1,0.006917895,0.006917895
5,4,2,1,linear,readout,0.1,Z2,-0.005684158,-0.005684158
5,4,2,1,linear,readout,0.1,Z3,0.004826725,0.004826725
5,4,2,1,linear,readout,0.1,Z0Z1,0.178970876,0.178970876
5,4,2,1,linear,readout,0.1,Z1Z2,-0.772150678,-0.772150678
5,4,2,1,linear,readout,0.1,Z2Z3,-0.893480198,-0.893480198
6,4,2,1,linear,amplitude_damping,0.001,Z0,-0.042124142,-0.043230261
6,4,2,1,linear,amplitude_damping,0.001,Z1,0.064109955,0.063283307
6,4,2,1,linear,amplitude_damping,0.001,Z2,-0.171991327,-0.173987574
6,4,2,1,linear,amplitude_damping,0.001,Z3,-0.578442233,-0.580019978
6,4,2,1,linear,amplitude_damping,0.001,Z0Z1,-0.554511038,-0.555132738
6,4,2,1,linear,amplitude_damping,0.001,Z1Z2,0.512082901,0.514349129
6,4,2,1,linear,amplitude_damping,0.001,Z2Z3,0.055266398,0.05656645
6,4,2,1,linear,amplitude_damping,0.01,Z0,-0.032117979,-0.043230261
6,4,2,1,linear,amplitude_damping,0.01,Z1,0.071479472,0.063283307
6,4,2,1,linear,amplitude_damping,0.01,Z2,-0.154098887,-0.173987574
6,4,2,1,linear,amplitude_damping,0.01,Z3,-0.564242321,-0.580019978
6,4,2,1,linear,amplitude_damping,0.01,Z0Z1,-0.548774649,-0.555132738
6,4,2,1,linear,amplitude_damping,0.01,Z1Z2,0.492098062,0.514349129
6,4,2,1,linear,amplitude_damping,0.01,Z2Z3,0.04388007,0.05656645
6,4,2,1,linear,amplitude_damping,0.1,Z0,0.072579824,-0.043230261
6,4,2,1,linear,amplitude_damping,0.1,Z1,0.139012665,0.063283307
6,4,2,1,linear,amplitude_damping,0.1,Z2,0.017517484,-0.173987574
6,4,2,1,linear,amplitude_damping,0.1,Z3,-0.422222921,-0.580019978
6,4,2,1,linear,amplitude_damping,0.1,Z0Z1,-0.478345861,-0.555132738
6,4,2,1,linear,amplitude_damping,0.1,Z1Z2,0.330609347,0.514349129
6,4,2,1,linear,amplitude_damping,0.1,Z2Z3,-0.040001271,0.05656645
6,4,2,1,linear,depolarizing,0.001,Z0,-0.041736967,-0.043230261
6,4,2,1,linear,depolarizing,0.001,Z1,0.061158483,0.063283307
6,4,2,1,linear,depolarizing,0.001,Z2,-0.170014157,-0.173987574
6,4,2,1,linear,depolarizing,0.001,Z3,-0.573071913,-0.580019978
6,4,2,1,linear,depolarizing,0.001,Z0Z1,-0.549317559,-0.555132738
6,4,2,1,linear,depolarizing,0.001,Z1Z2,0.494770359,0.514349129
6,4,2,1,linear,depolarizing,0.001,Z2Z3,0.055318734,0.05656645
6,4,2,1,linear,depolarizing,0.01,Z0,-0.029970319,-0.043230261
6,4,2,1,linear,depolarizing,0.01,Z1,0.044315686,0.063283307
6,4,2,1,linear,depolarizing,0.01,Z2,-0.136744175,-0.173987574
6,4,2,1,linear,depolarizing,0.01,Z3,-0.511629822,-0.580019978
6,4,2,1,linear,depolarizing,0.01,Z0Z1,-0.496251242,-0.555132738
6,4,2,1,linear,depolarizing,0.01,Z1Z2,0.34224065,0.514349129
6,4,2,1,linear,depolarizing,0.01,Z2Z3,0.044812763,0.05656645
6,4,2,1,linear,depolarizing,0.1,Z0,-0.008755774,-0.043230261
6,4,2,1,linear,depolarizing,0.1,Z1,0.014241421,0.063283307
6,4,2,1,linear,depolarizing,0.1,Z2,-0.062150101,-0.173987574
6,4,2,1,linear,depolarizing,0.1,Z3,-0.328871327,-0.580019978
6,4,2,1,linear,depolarizing,0.1,Z0Z1,-0.303412942,-0.555132738
6,4,2,1,linear,depolarizing,0.1,Z1Z2,0.08023593,0.514349129
6,4,2,1,linear,depolarizing,0.1,Z2Z3,0.021818682,0.05656645
6,4,2,1,linear,readout,0.001,Z0,-0.043230261,-0.043230261
6,4,2,1,linear,readout,0.001,Z1,0.063283307,0.063283307
6,4,2,1,linear,readout,0.001,Z2,-0.173987574,-0.173987574
6,4,2,1,linear,readout,0.001,Z3,-0.580019978,-0.580019978
6,4,2,1,linear,readout,0.001,Z0Z1,-0.555132738,-0.555132738
6,4,2,1,linear,readout,0.001,Z1Z2,0.514349129,0.514349129
6,4,2,1,linear,readout,0.001,Z2Z3,0.05656645,0.05656645
6,4,2,1,linear,readout,0.01,Z0,-0.043230261,-0.043230261
6,4,2,1,linear,readout,0.01,Z1,0.063283307,0.063283307
6,4,2,1,linear,readout,0.01,Z2,-0.173987574,-0.173987574
6,4,2,1,linear,readout,0.01,Z3,-0.580019978,-0.580019978
6,4,2,1,linear,readout,0.01,Z0Z1,-0.555132738,-0.555132738
6,4,2,1,linear,readout,0.01,Z1Z2,0.514349129,0.514349129
6,4,2,1,linear,readout,0.01,Z2Z3,0.05656645,0.05656645
6,4,2,1,linear,readout,0.1,Z0,-0.043230261,-0.043230261
6,4,2,1,linear,readout,0.1,Z1,0.063283307,0.063283307
6,4,2,1,linear,readout,0.1,Z2,-0.173987574,-0.173987574
6,4,2,1,linear,readout,0.1,Z3,-0.580019978,-0.580019978
6,4,2,1,linear,readout,0.1,Z0Z1,-0.555132738,-0.555132738
6,4,2,1,linear,readout,0.1,Z1Z2,0.514349129,0.514349129
6,4,2,1,linear,readout,0.1,Z2Z3,0.05656645,0.05656645
7,4,2,1,linear,amplitude_damping,0.001,Z0,-0.008285523,-0.009496129
7,4,2,1,linear,amplitude_damping,0.001,Z1,0.000168468,-0.000848678
7,4,2,1,linear,amplitude_damping,0.001,Z2,0.479956288,0.481416304
7,4,2,1,linear,amplitude_damping,0.001,Z3,-0.477487465,-0.480431108
7,4,2,1,linear,amplitude_damping,0.001,Z0Z1,0.124446104,0.12489811
7,4,2,1,linear,amplitude_damping,0.001,Z1Z2,-0.000433459,-0.000921288
7,4,2,1,linear,amplitude_damping,0.001,Z2Z3,-0.967749709,-0.970726961
7,4,2,1,linear,amplitude_damping,0.01,Z0,0.002465084,-0.009496129
7,4,2,1,linear,amplitude_damping,0.01,Z1,0.009312747,-0.000848678
7,4,2,1,linear,amplitude_damping,0.01,Z2,0.467134142,0.481416304
7,4,2,1,linear,amplitude_damping,0.01,Z3,-0.451126493,-0.480431108
7,4,2,1,linear,amplitude_damping,0.01,Z0Z1,0.120532476,0.12489811
7,4,2,1,linear,amplitude_damping,0.01,Z1Z2,0.003828909,-0.000921288
7,4,2,1,linear,amplitude_damping,0.01,Z2Z3,-0.941182126,-0.970726961
7,4,2,1,linear,amplitude_damping,0.1,Z0,0.099858696,-0.009496129
7,4,2,1,linear,amplitude_damping,0.1,Z1,0.099984184,-0.000848678
7,4,2,1,linear,amplitude_damping,0.1,Z2,0.368997271,0.481416304
7,4,2,1,linear,amplitude_damping,0.1,Z3,-0.200567047,-0.480431108
7,4,2,1,linear,amplitude_damping,0.1,Z0Z1,0.095429306,0.12489811
7,4,2,1,linear,amplitude_damping,0.1,Z1Z2,0.036708883,-0.000921288
7,4,2,1,linear,amplitude_damping,0.1,Z2Z3,-0.695418616,-0.970726961
7,4,2,1,linear,depolarizing,0.001,Z0,-0.009168107,-0.009496129
7,4,2,1,linear,depolarizing,0.001,Z1,-0.000820182,-0.000848678
7,4,2,1,linear,depolarizing,0.001,Z2,0.469955731,0.481416304
7,4,2,1,linear,depolarizing,0.001,Z3,-0.474676019,-0.480431108
7,4,2,1,linear,depolarizing,0.001,Z0Z1,0.122899974,0.12489811
7,4,2,1,linear,depolarizing,0.001,Z1Z2,-0.000900249,-0.000921288
7,4,2,1,linear,depolarizing,0.001,Z2Z3,-0.947617883,-0.970726961
7,4,2,1,linear,depolarizing,0.01,Z0,-0.006583398,-0.009496129
7,4,2,1,linear,depolarizing,0.01,Z1,-0.000594307,-0.000848678
7,4,2,1,linear,depolarizing,0.01,Z2,0.374614926,0.481416304
7,4,2,1,linear,depolarizing,0.01,Z3,-0.423783476,-0.480431108
7,4,2,1,linear,depolarizing,0.01,Z0Z1,0.105720226,0.12489811
7,4,2,1,linear,depolarizing,0.01,Z1Z2,-0.000724079,-0.000921288
7,4,2,1,linear,depolarizing,0.01,Z2Z3,-0.755372856,-0.970726961
7,4,2,1,linear,depolarizing,0.1,Z0,-0.001923328,-0.009496129
7,4,2,1,linear,depolarizing,0.1,Z1,-0.000190988,-0.000848678
7,4,2,1,linear,depolarizing,0.1,Z2,0.154920919,0.481416304
7,4,2,1,linear,depolarizing,0.1,Z3,-0.272404438,-0.480431108
7,4,2,1,linear,depolarizing,0.1,Z0Z1,0.05786372,0.12489811
7,4,2,1,linear,depolarizing,0.1,Z1Z2,-0.000329093,-0.000921288
7,4,2,1,linear,depolarizing,0.1,Z2Z3,-0.312382259,-0.970726961
7,4,2,1,linear,readout,0.001,Z0,-0.009496129,-0.009496129
7,4,2,1,linear,readout,0.001,Z1,-0.000848678,-0.000848678
7,4,2,1,linear,readout,0.001,Z2,0.481416304,0.481416304
7,4,2,1,linear,readout,0.001,Z3,-0.480431108,-0.480431108
7,4,2,1,linear,readout,0.001,Z0Z1,0.12489811,0.12489811
7,4,2,1,linear,readout,0.001,Z1Z2,-0.000921288,-0.000921288
7,4,2,1,linear,readout,0.001,Z2Z3,-0.970726961,-0.970726961
7,4,2,1,linear,readout,0.01,Z0,-0.009496129,-0.009496129
7,4,2,1,linear,readout,0.01,Z1,-0.000848678,-0.000848678
7,4,2,1,linear,readout,0.01,Z2,0.481416304,0.481416304
7,4,2,1,linear,readout,0.01,Z3,-0.480431108,-0.480431108
7,4,2,1,linear,readout,0.01,Z0Z1,0.12489811,0.12489811
7,4,2,1,linear,readout,0.01,Z1Z2,-0.000921288,-0.000921288
7,4,2,1,linear,readout,0.01,Z2Z3,-0.970726961,-0.970726961
7,4,2,1,linear,readout,0.1,Z0,-0.009496129,-0.009496129
7,4,2,1,linear,readout,0.1,Z1,-0.000848678,-0.000848678
7,4,2,1,linear,readout,0.1,Z2,0.481416304,0.481416304
7,4,2,1,linear,readout,0.1,Z3,-0.480431108,-0.480431108
7,4,2,1,linear,readout,0.1,Z0Z1,0.12489811,0.12489811
7,4,2,1,linear,readout,0.1,Z1Z2,-0.000921288,-0.000921288
7,4,2,1,linear,readout,0.1,Z2Z3,-0.970726961,-0.970726961
8,4,2,1,linear,amplitude_damping,0.001,Z0,0.002636862,0.001647164
8,4,2,1,linear,amplitude_damping,0.001,Z1,0.16350611,0.163470542
8,4,2,1,linear,amplitude_damping,0.001,Z2,-0.199710475,-0.201936129
8,4,2,1,linear,amplitude_damping,0.001,Z3,0.225199474,0.225571473
8,4,2,1,linear,amplitude_damping,0.001,Z0Z1,0.018172427,0.018089074
8,4,2,1,linear,amplitude_damping,0.001,Z1Z2,-0.564819678,-0.565817082
8,4,2,1,linear,amplitude_damping,0.001,Z2Z3,-0.759482513,-0.761018487
8,4,2,1,linear,amplitude_damping,0.01,Z0,0.011544227,0.001647164
8,4,2,1,linear,amplitude_damping,0.01,Z1,0.163884798,0.163470542
8,4,2,1,linear,amplitude_damping,0.01,Z2,-0.179770636,-0.201936129
8,4,2,1,linear,amplitude_damping,0.01,Z3,0.221954764,0.225571473
8,4,2,1,linear,amplitude_damping,0.01,Z0Z1,0.018935278,0.018089074
8,4,2,1,linear,amplitude_damping,0.01,Z1Z2,-0.555763475,-0.565817082
8,4,2,1,linear,amplitude_damping,0.01,Z2Z3,-0.745648529,-0.761018487
8,4,2,1,linear,amplitude_damping,0.1,Z0,0.10067281,0.001647164
8,4,2,1,linear,amplitude_damping,0.1,Z1,0.173605071,0.163470542
8,4,2,1,linear,amplitude_damping,0.1,Z2,0.01060231,-0.201936129
8,4,2,1,linear,amplitude_damping,0.1,Z3,0.199732557,0.225571473
8,4,2,1,linear,amplitude_damping,0.1,Z0Z1,0.028376518,0.018089074
8,4,2,1,linear,amplitude_damping,0.1,Z1Z2,-0.457719975,-0.565817082
8,4,2,1,linear,amplitude_damping,0.1,Z2Z3,-0.606186128,-0.761018487
8,4,2,1,linear,depolarizing,0.001,Z0,0.001590267,0.001647164
8,4,2,1,linear,depolarizing,0.001,Z1,0.157879066,0.163470542
8,4,2,1,linear,depolarizing,0.001,Z2,-0.19732444,-0.201936129
8,4,2,1,linear,depolarizing,0.001,Z3,0.22286935,0.225571473
8,4,2,1,linear,depolarizing,0.001,Z0Z1,0.017854512,0.018089074
8,4,2,1,linear,depolarizing,0.001,Z1Z2,-0.552535796,-0.565817082
8,4,2,1,linear,depolarizing,0.001,Z2Z3,-0.743638833,-0.761018487
8,4,2,1,linear,depolarizing,0.01,Z0,0.001141933,0.001647164
8,4,2,1,linear,depolarizing,0.01,Z1,0.113729886,0.163470542
8,4,2,1,linear,depolarizing,0.01,Z2,-0.158710123,-0.201936129
8,4,2,1,linear,depolarizing,0.01,Z3,0.19897434,0.225571473
8,4,2,1,linear,depolarizing,0.01,Z0Z1,0.015796629,0.018089074
8,4,2,1,linear,depolarizing,0.01,Z1Z2,-0.441807876,-0.565817082
8,4,2,1,linear,depolarizing,0.01,Z2Z3,-0.598116536,-0.761018487
8,4,2,1,linear,depolarizing,0.1,Z0,0.000333613,0.001647164
8,4,2,1,linear,depolarizing,0.1,Z1,0.034395676,0.163470542
8,4,2,1,linear,depolarizing,0.1,Z2,-0.072133604,-0.201936129
8,4,2,1,linear,depolarizing,0.1,Z3,0.127899025,0.225571473
8,4,2,1,linear,depolarizing,0.1,Z0Z1,0.009230854,0.018089074
8,4,2,1,linear,depolarizing,0.1,Z1Z2,-0.188973041,-0.565817082
8,4,2,1,linear,depolarizing,0.1,Z2Z3,-0.271843414,-0.761018487
8,4,2,1,linear,readout,0.001,Z0,0.001647164,0.001647164
8,4,2,1,linear,readout,0.001,Z1,0.163470542,0.163470542
8,4,2,1,linear,readout,0.001,Z2,-0.201936129,-0.201936129
8,4,2,1,linear,readout,0.001,Z3,0.225571473,0.225571473
8,4,2,1,linear,readout,0.001,Z0Z1,0.018089074,0.018089074
8,4,2,1,linear,readout,0.001,Z1Z2,-0.565817082,-0.565817082
8,4,2,1,linear,readout,0.001,Z2Z3,-0.761018487,-0.761018487
8,4,2,1,linear,readout,0.01,Z0,0.001647164,0.001647164
8,4,2,1,linear,readout,0.01,Z1,0.163470542,0.163470542
8,4,2,1,linear,readout,0.01,Z2,-0.201936129,-0.201936129
8,4,2,1,linear,readout,0.01,Z3,0.225571473,0.225571473
8,4,2,1,linear,readout,0.01,Z0Z1,0.018089074,0.018089074
8,4,2,1,linear,readout,0.01,Z1Z2,-0.565817082,-0.565817082
8,4,2,1,linear,readout,0.01,Z2Z3,-0.761018487,-0.761018487
8,4,2,1,linear,readout,0.1,Z0,0.001647164,0.001647164
8,4,2,1,linear,readout,0.1,Z1,0.163470542,0.163470542
8,4,2,1,linear,readout,0.1,Z2,-0.201936129,-0.201936129
8,4,2,1,linear,readout,0.1,Z3,0.225571473,0.225571473
8,4,2,1,linear,readout,0.1,Z0Z1,0.018089074,0.018089074
8,4,2,1,linear,readout,0.1,Z1Z2,-0.565817082,-0.565817082
8,4,2,1,linear,readout,0.1,Z2Z3,-0.761018487,-0.761018487
9,4,2,1,linear,amplitude_damping,0.001,Z0,-0.168857632,-0.169976797
9,4,2,1,linear,amplitude_damping,0.001,Z1,-0.172015737,-0.172832961
9,4,2,1,linear,amplitude_damping,0.001,Z2,-0.075111893,-0.076569236
9,4,2,1,linear,amplitude_damping,0.001,Z3,0.738291106,0.737978866
9,4,2,1,linear,amplitude_damping,0.001,Z0Z1,0.349494514,0.349868438
9,4,2,1,linear,amplitude_damping,0.001,Z1Z2,-0.18499702,-0.184895897
9,4,2,1,linear,amplitude_damping,0.001,Z2Z3,0.005767756,0.004859851
9,4,2,1,linear,amplitude_damping,0.01,Z0,-0.158832903,-0.169976797
9,4,2,1,linear,amplitude_damping,0.01,Z1,-0.164657085,-0.172832961
9,4,2,1,linear,amplitude_damping,0.01,Z2,-0.062027766,-0.076569236
9,4,2,1,linear,amplitude_damping,0.01,Z3,0.74109674,0.737978866
9,4,2,1,linear,amplitude_damping,0.01,Z0Z1,0.346123837,0.349868438
9,4,2,1,linear,amplitude_damping,0.01,Z1Z2,-0.185759412,-0.184895897
9,4,2,1,linear,amplitude_damping,0.01,Z2Z3,0.013962418,0.004859851
9,4,2,1,linear,amplitude_damping,0.1,Z0,-0.062968861,-0.169976797
9,4,2,1,linear,amplitude_damping,0.1,Z1,-0.090441325,-0.172832961
9,4,2,1,linear,amplitude_damping,0.1,Z2,0.065626104,-0.076569236
9,4,2,1,linear,amplitude_damping,0.1,Z3,0.768705184,0.737978866
9,4,2,1,linear,amplitude_damping,0.1,Z0Z1,0.312083852,0.349868438
9,4,2,1,linear,amplitude_damping,0.1,Z1Z2,-0.179398961,-0.184895897
9,4,2,1,linear,amplitude_damping,0.1,Z2Z3,0.098101748,0.004859851
9,4,2,1,linear,depolarizing,0.001,Z0,-0.169262278,-0.169976797
9,4,2,1,linear,depolarizing,0.001,Z1,-0.170458233,-0.172832961
9,4,2,1,linear,depolarizing,0.001,Z2,-0.074820596,-0.076569236
9,4,2,1,linear,depolarizing,0.001,Z3,0.72913861,0.737978866
9,4,2,1,linear,depolarizing,0.001,Z0Z1,0.345260523,0.349868438
9,4,2,1,linear,depolarizing,0.001,Z1Z2,-0.180983094,-0.184895897
9,4,2,1,linear,depolarizing,0.001,Z2Z3,0.004681121,0.004859851
9,4,2,1,linear,depolarizing,0.01,Z0,-0.160994535,-0.169976797
9,4,2,1,linear,depolarizing,0.01,Z1,-0.148379497,-0.172832961
9,4,2,1,linear,depolarizing,0.01,Z2,-0.060178993,-0.076569236
9,4,2,1,linear,depolarizing,0.01,Z3,0.650963778,0.737978866
9,4,2,1,linear,depolarizing,0.01,Z0Z1,0.30448138,0.349868438
9,4,2,1,linear,depolarizing,0.01,Z1Z2,-0.14775222,-0.184895897
9,4,2,1,linear,depolarizing,0.01,Z2Z3,0.003274695,0.004859851
9,4,2,1,linear,depolarizing,0.1,Z0,-0.117724569,-0.169976797
9,4,2,1,linear,depolarizing,0.1,Z1,-0.081088603,-0.172832961
9,4,2,1,linear,depolarizing,0.1,Z2,-0.027351297,-0.076569236
9,4,2,1,linear,depolarizing,0.1,Z3,0.418434017,0.737978866
9,4,2,1,linear,depolarizing,0.1,Z0Z1,0.176711325,0.349868438
9,4,2,1,linear,depolarizing,0.1,Z1Z2,-0.070322608,-0.184895897
9,4,2,1,linear,depolarizing,0.1,Z2Z3,-0.000740429,0.004859851
9,4,2,1,linear,readout,0.001,Z0,-0.169976797,-0.169976797
9,4,2,1,linear,readout,0.001,Z1,-0.172832961,-0.172832961
9,4,2,1,linear,readout,0.001,Z2,-0.076569236,-0.076569236
9,4,2,1,linear,readout,0.001,Z3,0.737978866,0.737978866
9,4,2,1,linear,readout,0.001,Z0Z1,0.349868438,0.349868438
9,4,2,1,linear,readout,0.001,Z1Z2,-0.184895897,-0.184895897
9,4,2,1,linear,readout,0.001,Z2Z3,0.004859851,0.004859851
9,4,2,1,linear,readout,0.01,Z0,-0.169976797,-0.169976797
9,4,2,1,linear,readout,0.01,Z1,-0.172832961,-0.172832961
9,4,2,1,linear,readout,0.01,Z2,-0.076569236,-0.076569236
9,4,2,1,linear,readout,0.01,Z3,0.737978866,0.737978866
9,4,2,1,linear,readout,0.01,Z0Z1,0.349868438,0.349868438
9,4,2,1,linear,readout,0.01,Z1Z2,-0.184895897,-0.184895897
9,4,2,1,linear,readout,0.01,Z2Z3,0.004859851,0.004859851
9,4,2,1,linear,readout,0.1,Z0,-0.169976797,-0.169976797
9,4,2,1,linear,readout,0.1,Z1,-0.172832961,-0.172832961
9,4,2,1,linear,readout,0.1,Z2,-0.076569236,-0.076569236
9,4,2,1,linear,readout,0.1,Z3,0.737978866,0.737978866
9,4,2,1,linear,readout,0.1,Z0Z1,0.349868438,0.349868438
9,4,2,1,linear,readout,0.1,Z1Z2,-0.184895897,-0.184895897
9,4,2,1,linear,readout,0.1,Z2Z3,0.004859851,0.004859851
10,4,2,1,full,amplitude_damping,0.001,Z0,0.022432335,0.021677322
10,4,2,1,full,amplitude_damping,0.001,Z1,-0.054421589,-0.05612812
10,4,2,1,full,amplitude_damping,0.001,Z2,-0.295850428,-0.298049309
10,4,2,1,full,amplitude_damping,0.001,Z3,-0.431242496,-0.432506912
10,4,2,1,full,amplitude_damping,0.001,Z0Z1,-0.079062182,-0.079553324
10,4,2,1,full,amplitude_damping,0.001,Z1Z2,0.090042119,0.091336406
10,4,2,1,full,amplitude_damping,0.001,Z2Z3,0.246644791,0.248717283
10,4,2,1,full,amplitude_damping,0.01,Z0,0.029281124,0.021677322
10,4,2,1,full,amplitude_damping,0.01,Z1,-0.039261613,-0.05612812
10,4,2,1,full,amplitude_damping,0.01,Z2,-0.276106396,-0.298049309
10,4,2,1,full,amplitude_damping,0.01,Z3,-0.419847609,-0.432506912
10,4,2,1,full,amplitude_damping,0.01,Z0Z1,-0.074624779,-0.079553324
10,4,2,1,full,amplitude_damping,0.01,Z1Z2,0.078769901,0.091336406
10,4,2,1,full,amplitude_damping,0.01,Z2Z3,0.228388098,0.248717283
10,4,2,1,full,amplitude_damping,0.1,Z0,0.102747007,0.021677322
10,4,2,1,full,amplitude_damping,0.1,Z1,0.094058379,-0.05612812
10,4,2,1,full,amplitude_damping,0.1,Z2,-0.083562197,-0.298049309
10,4,2,1,full,amplitude_damping,0.1,Z3,-0.304399551,-0.432506912
10,4,2,1,full,amplitude_damping,0.1,Z0Z1,-0.028790504,-0.079553324
10,4,2,1,full,amplitude_damping,0.1,Z1Z2,0.000833333,0.091336406
10,4,2,1,full,amplitude_damping,0.1,Z2Z3,0.083903085,0.248717283
10,4,2,1,full,depolarizing,0.001,Z0,0.020553134,0.021677322
10,4,2,1,full,depolarizing,0.001,Z1,-0.053754861,-0.05612812
10,4,2,1,full,depolarizing,0.001,Z2,-0.288330222,-0.298049309
10,4,2,1,full,depolarizing,0.001,Z3,-0.418822122,-0.432506912
10,4,2,1,full,depolarizing,0.001,Z0Z1,-0.074752445,-0.079553324
10,4,2,1,full,depolarizing,0.001,Z1Z2,0.086454909,0.091336406
10,4,2,1,full,depolarizing,0.001,Z2Z3,0.235818787,0.248717283
10,4,2,1,full,depolarizing,0.01,Z0,0.012420062,0.021677322
10,4,2,1,full,depolarizing,0.01,Z1,-0.035731901,-0.05612812
10,4,2,1,full,depolarizing,0.01,Z2,-0.210824574,-0.298049309
10,4,2,1,full,depolarizing,0.01,Z3,-0.309023118,-0.432506912
10,4,2,1,full,depolarizing,0.01,Z0Z1,-0.041532476,-0.079553324
10,4,2,1,full,depolarizing,0.01,Z1Z2,0.051424767,0.091336406
10,4,2,1,full,depolarizing,0.01,Z2Z3,0.142503029,0.248717283
10,4,2,1,full,depolarizing,0.1,Z0,0.002655971,0.021677322
10,4,2,1,full,depolarizing,0.1,Z1,-0.009824268,-0.05612812
10,4,2,1,full,depolarizing,0.1,Z2,-0.074526335,-0.298049309
10,4,2,1,full,depolarizing,0.1,Z3,-0.120163395,-0.432506912
10,4,2,1,full,depolarizing,0.1,Z0Z1,-0.006677528,-0.079553324
10,4,2,1,full,depolarizing,0.1,Z1Z2,0.009784328,0.091336406
10,4,2,1,full,depolarizing,0.1,Z2Z3,0.030473595,0.248717283
10,4,2,1,full,readout,0.001,Z0,0.021677322,0.021677322
10,4,2,1,full,readout,0.001,Z1,-0.05612812,-0.05612812
10,4,2,1,full,readout,0.001,Z2,-0.298049309,-0.298049309
10,4,2,1,full,readout,0.001,Z3,-0.432506912,-0.432506912
10,4,2,1,full,readout,0.001,Z0Z1,-0.079553324,-0.079553324
10,4,2,1,full,readout,0.001,Z1Z2,0.091336406,0.091336406
10,4,2,1,full,readout,0.001,Z2Z3,0.248717283,0.248717283
10,4,2,1,full,readout,0.01,Z0,0.021677322,0.021677322
10,4,2,1,full,readout,0.01,Z1,-0.05612812,-0.05612812
10,4,2,1,full,readout,0.01,Z2,-0.298049309,-0.298049309
10,4,2,1,full,readout,0.01,Z3,-0.432506912,-0.432506912
10,4,2,1,full,readout,0.01,Z0Z1,-0.079553324,-0.079553324
10,4,2,1,full,readout,0.01,Z1Z2,0.091336406,0.091336406
10,4,2,1,full,readout,0.01,Z2Z3,0.248717283,0.248717283
10,4,2,1,full,readout,0.1,Z0,0.021677322,0.021677322
10,4,2,1,full,readout,0.1,Z1,-0.05612812,-0.05612812
10,4,2,1,full,readout,0.1,Z2,-0.298049309,-0.298049309
10,4,2,1,full,readout,0.1,Z3,-0.432506912,-0.432506912
10,4,2,1,full,readout,0.1,Z0Z1,-0.079553324,-0.079553324
10,4,2,1,full,readout,0.1,Z1Z2,0.091336406,0.091336406
10,4,2,1,full,readout,0.1,Z2Z3,0.248717283,0.248717283
11,4,2,1,full,amplitude_damping,0.001,Z0,0.018804543,0.017828205
11,4,2,1,full,amplitude_damping,0.001,Z1,-0.94334211,-0.945919244
11,4,2,1,full,amplitude_damping,0.001,Z2,-0.031826648,-0.033757736
11,4,2,1,full,amplitude_damping,0.001,Z3,-0.238824454,-0.241353424
11,4,2,1,full,amplitude_damping,0.001,Z0Z1,-0.029082374,-0.028337058
11,4,2,1,full,amplitude_damping,0.001,Z1Z2,0.026251992,0.028277942
11,4,2,1,full,amplitude_damping,0.001,Z2Z3,0.733620089,0.735166821
11,4,2,1,full,amplitude_damping,0.01,Z0,0.027563016,0.017828205
11,4,2,1,full,amplitude_damping,0.01,Z1,-0.920206282,-0.945919244
11,4,2,1,full,amplitude_damping,0.01,Z2,-0.014518937,-0.033757736
11,4,2,1,full,amplitude_damping,0.01,Z3,-0.216191279,-0.241353424
11,4,2,1,full,amplitude_damping,0.01,Z0Z1,-0.035585234,-0.028337058
11,4,2,1,full,amplitude_damping,0.01,Z1Z2,0.008562617,0.028277942
11,4,2,1,full,amplitude_damping,0.01,Z2Z3,0.720030452,0.735166821
11,4,2,1,full,amplitude_damping,0.1,Z0,0.112610057,0.017828205
11,4,2,1,full,amplitude_damping,0.1,Z1,-0.694612247,-0.945919244
11,4,2,1,full,amplitude_damping,0.1,Z2,0.151338872,-0.033757736
11,4,2,1,full,amplitude_damping,0.1,Z3,-0.002371849,-0.241353424
11,4,2,1,full,amplitude_damping,0.1,Z0Z1,-0.081054982,-0.028337058
11,4,2,1,full,amplitude_damping,0.1,Z1Z2,-0.11753102,0.028277942
11,4,2,1,full,amplitude_damping,0.1,Z2Z3,0.615310802,0.735166821
11,4,2,1,full,depolarizing,0.001,Z0,0.016903633,0.017828205
